iteration,element,id,parent_id,level,n0,n1,n2,x0,y0,x1,y1,x2,y2
6,5,42,22,5,19,4,17,0.375,0.625,0.5,0.5,0.5,0.75
6,6,43,25,5,19,12,16,0.375,0.625,0.25,0.75,0.25,0.5
6,7,46,29,5,21,12,17,0.375,0.875,0.25,0.75,0.5,0.75
6,8,47,32,6,26,21,15,0.25,0.875,0.375,0.875,0.25,1
6,9,48,33,6,25,18,14,0.125,0.75,0.125,0.875,0,0.75
6,10,49,36,6,23,18,15,0.125,1,0.125,0.875,0.25,1
6,11,51,41,6,22,18,3,0,0.875,0.125,0.875,0,1
6,12,52,44,6,26,18,12,0.25,0.875,0.125,0.875,0.25,0.75
6,13,53,45,6,25,20,12,0.125,0.75,0.125,0.625,0.25,0.75
6,14,54,32,6,26,12,21,0.25,0.875,0.25,0.75,0.375,0.875
6,15,55,33,6,25,12,18,0.125,0.75,0.25,0.75,0.125,0.875
6,16,56,36,6,23,3,18,0.125,1,0,1,0.125,0.875
6,17,57,40,6,24,15,21,0.375,1,0.25,1,0.375,0.875
6,18,58,41,6,22,14,18,0,0.875,0,0.75,0.125,0.875
6,19,59,44,6,26,15,18,0.25,0.875,0.25,1,0.125,0.875
6,20,60,45,6,25,14,20,0.125,0.75,0,0.75,0.125,0.625
6,21,61,4,4,29,10,7,0.75,0.5,0.75,0.25,1,0.5
6,22,62,8,4,27,11,7,1,0.75,0.75,0.75,1,0.5
6,23,63,10,4,28,11,2,0.75,1,0.75,0.75,1,1
6,24,64,17,5,31,17,11,0.625,0.875,0.5,0.75,0.75,0.75
6,25,65,24,5,30,17,4,0.625,0.625,0.5,0.75,0.5,0.5
6,26,66,38,6,32,21,17,0.5,0.875,0.375,0.875,0.5,0.75
6,27,67,50,7,33,24,21,0.4375,0.9375,0.375,1,0.375,0.875
6,28,68,4,4,29,4,10,0.75,0.5,0.5,0.5,0.75,0.25
6,29,69,8,4,27,2,11,1,0.75,1,1,0.75,0.75
6,30,70,16,4,29,7,11,0.75,0.5,1,0.5,0.75,0.75
6,31,71,24,5,30,11,17,0.625,0.625,0.75,0.75,0.5,0.75
6,32,72,50,7,33,8,24,0.4375,0.9375,0.5,1,0.375,1
6,33,73,16,5,30,29,11,0.625,0.625,0.75,0.5,0.75,0.75
6,34,74,10,5,31,28,8,0.625,0.875,0.75,1,0.5,1
6,35,75,17,6,32,31,8,0.5,0.875,0.625,0.875,0.5,1
6,36,76,38,7,33,32,8,0.4375,0.9375,0.5,0.875,0.5,1
6,37,77,16,5,30,4,29,0.625,0.625,0.5,0.5,0.75,0.5
6,38,78,10,5,31,11,28,0.625,0.875,0.75,0.75,0.75,1
6,39,79,17,6,32,17,31,0.5,0.875,0.5,0.75,0.625,0.875
6,40,80,38,7,33,21,32,0.4375,0.9375,0.375,0.875,0.5,0.875
6,41,82,13,4,36,10,4,0.5,0.25,0.75,0.25,0.5,0.5
6,42,84,23,5,37,16,9,0.375,0.375,0.25,0.5,0.25,0.25
6,43,86,37,6,39,20,14,0,0.625,0.125,0.625,0,0.75
6,44,87,39,6,40,20,6,0.125,0.5,0.125,0.625,0,0.5
6,45,89,13,4,36,5,10,0.5,0.25,0.5,0,0.75,0.25
6,46,90,20,5,38,6,13,0.125,0.375,0,0.5,0,0.25
6,47,91,23,5,37,4,16,0.375,0.375,0.5,0.5,0.25,0.5
6,48,93,30,5,38,9,16,0.125,0.375,0.25,0.25,0.25,0.5
6,49,94,37,6,39,6,20,0,0.625,0,0.5,0.125,0.625
6,50,95,39,6,40,16,20,0.125,0.5,0.25,0.5,0.125,0.625
6,51,97,30,6,40,38,16,0.125,0.5,0.125,0.375,0.25,0.5
6,52,98,1,5,37,36,4,0.375,0.375,0.5,0.25,0.5,0.5
6,53,100,30,6,40,6,38,0.125,0.5,0,0.5,0.125,0.375
6,54,101,1,5,37,9,36,0.375,0.375,0.25,0.25,0.5,0.25
6,55,102,81,5,43,36,9,0.375,0.125,0.5,0.25,0.25,0.25
6,56,103,83,6,44,38,13,0.125,0.25,0.125,0.375,0,0.25
6,57,104,85,6,41,35,13,0,0.125,0.125,0.125,0,0.25
6,58,105,88,5,43,34,5,0.375,0.125,0.25,0,0.5,0
6,59,106,92,6,44,35,9,0.125,0.25,0.125,0.125,0.25,0.25
6,60,107,96,6,45,35,34,0.25,0.125,0.125,0.125,0.25,0
6,61,108,99,6,42,35,0,0.125,0,0.125,0.125,0,0
6,62,109,81,5,43,5,36,0.375,0.125,0.5,0,0.5,0.25
6,63,110,83,6,44,9,38,0.125,0.25,0.25,0.25,0.125,0.375
6,64,111,85,6,41,0,35,0,0.125,0,0,0.125,0.125
6,65,112,92,6,44,13,35,0.125,0.25,0,0.25,0.125,0.125
6,66,113,96,6,45,9,35,0.25,0.125,0.25,0.25,0.125,0.125
6,67,114,99,6,42,34,35,0.125,0,0.25,0,0.125,0.125
6,68,115,88,6,45,43,9,0.25,0.125,0.375,0.125,0.25,0.25
6,69,116,88,6,45,34,43,0.25,0.125,0.25,0,0.375,0.125
